ADX_THRESHOLD_LONG,ADX_THRESHOLD_SHORT,ROC_THRESHOLD_LONG,ROC_THRESHOLD_SHORT,TARGET_MULTIPLIER,STOP_LOSS_ATR_MULT,MAX_HOLDING_DAYS,PARTIAL_EXIT_THRESHOLD,sharpe_oos,n_trades
30,35,0.8,0.5,1.5,2.0,7,0.1,1.2968232850680528,258
30,30,0.3,1.2,1.5,1.0,3,0.1,1.29600362639831,375
30,35,0.8,0.8,2.0,2.0,7,0.07,1.2949441346614339,255
25,35,0.8,1.2,1.5,1.0,3,0.05,1.2942716011972395,402
30,30,0.5,1.2,1.5,1.0,3,0.05,1.2940461054751915,372
30,30,0.8,0.5,2.0,2.0,3,0.05,1.2934021303683718,294
30,30,0.8,0.5,1.5,2.0,3,0.05,1.2934021303683718,294
20,35,0.8,0.8,1.5,1.0,7,0.1,1.292461144638892,459
30,30,0.8,0.5,1.2,2.0,3,0.07,1.2924373839196255,294
25,30,0.8,0.5,2.0,1.0,3,0.05,1.291439940274961,411
30,35,0.3,1.2,1.5,1.0,3,0.05,1.2910498118033826,357
25,35,0.8,1.2,1.2,1.0,3,0.1,1.2908397863716794,411
30,25,0.8,0.8,1.5,1.0,5,0.1,1.2905479376239155,375
20,30,0.8,1.2,2.0,1.0,7,0.05,1.2905202720673812,453
30,35,0.3,1.2,1.2,1.0,3,0.1,1.2901524239047624,366
30,30,0.8,0.5,1.5,2.0,7,0.07,1.2899820582992383,276
30,35,0.8,0.8,1.2,2.0,7,0.07,1.2896789929499042,258
30,25,0.8,0.8,2.0,1.0,7,0.1,1.289437401391635,360
25,30,0.8,0.8,1.5,1.0,3,0.1,1.2884875282468589,423
30,35,0.3,1.2,1.2,1.0,3,0.07,1.2855459748475462,366
20,35,0.8,0.5,1.5,1.0,7,0.05,1.2851613437038911,462
25,30,0.8,0.8,1.5,1.0,3,0.07,1.2843555062820207,423
25,30,0.8,0.8,2.0,1.0,3,0.07,1.2842007311819534,408
30,30,0.8,0.8,1.5,2.0,7,0.05,1.2838308667278768,273
25,35,0.8,1.2,1.2,1.0,3,0.05,1.2830542424908726,411
25,35,0.8,1.2,1.2,1.0,3,0.07,1.2812273695877943,411
30,35,0.5,1.2,1.2,1.0,3,0.05,1.281185670674056,363
30,30,0.3,1.2,2.0,1.0,3,0.05,1.2802743286931606,363
30,35,0.8,0.5,2.0,2.0,3,0.07,1.2789143811777484,276
30,35,0.8,0.5,1.5,2.0,3,0.07,1.2789143811777484,276
30,35,0.5,1.2,2.0,1.0,3,0.1,1.2786762780042564,345
25,35,0.8,0.8,2.0,1.0,3,0.05,1.2781219809853017,390
20,35,0.8,0.5,1.5,1.0,7,0.1,1.2767915497855997,462
30,25,0.8,0.8,2.0,1.0,7,0.07,1.2765742236214297,360
30,30,0.8,0.8,1.5,2.0,3,0.07,1.2763122016150448,291
30,30,0.8,0.8,2.0,2.0,3,0.07,1.2763122016150448,291
25,30,0.8,0.5,1.5,1.0,3,0.1,1.2752207962912352,426
30,30,0.8,0.8,1.2,2.0,3,0.1,1.273592597666619,291
30,30,0.8,0.8,1.5,2.0,7,0.1,1.2734312372559462,273
30,30,0.3,1.2,1.5,1.0,3,0.05,1.2727205608837293,375
30,25,0.8,0.8,1.2,1.0,3,0.07,1.271824602824783,393
25,30,0.8,0.8,1.5,1.0,3,0.05,1.2717862543619074,423
25,30,0.8,0.5,2.0,1.0,3,0.07,1.2717645548498637,411
25,30,0.8,0.5,1.5,1.0,3,0.07,1.2709859394387906,426
25,35,0.8,0.8,2.0,1.0,3,0.07,1.2702367298027464,390
30,30,0.3,1.2,2.0,1.0,3,0.07,1.2697877285612813,363
30,25,0.8,0.5,1.5,1.0,7,0.05,1.2692355105235127,378
30,35,0.8,0.5,1.5,2.0,7,0.05,1.2690073180601522,258
30,25,0.8,0.8,1.2,1.0,3,0.1,1.2677217660604265,393
30,35,0.8,0.8,1.2,2.0,7,0.1,1.2673092472587253,258
30,30,0.8,0.5,1.5,2.0,7,0.05,1.2625238266771133,276
25,35,0.8,0.5,2.0,1.0,3,0.05,1.261258448701814,393
30,35,0.3,1.2,1.2,1.0,3,0.05,1.2611446868521483,366
30,35,0.8,0.8,2.0,2.0,7,0.1,1.2599355912857761,255
30,30,0.5,1.2,2.0,1.0,3,0.05,1.2595590978102005,363
30,35,0.8,0.5,2.0,2.0,7,0.07,1.2593297780023134,258
30,35,0.8,0.5,2.0,2.0,3,0.1,1.259034518120193,276
30,35,0.8,0.5,1.5,2.0,3,0.1,1.259034518120193,276
25,30,0.8,0.5,1.5,1.0,3,0.05,1.2584822861861078,426
30,25,0.8,0.8,1.2,1.0,3,0.05,1.2567830062693206,393
30,30,0.8,0.8,1.2,2.0,7,0.07,1.254853742326187,276
20,30,0.8,0.8,1.2,2.0,3,0.05,1.2548287326938266,417
20,35,0.8,1.2,2.0,1.0,7,0.07,1.253642130591668,435
25,35,0.8,0.5,2.0,1.0,3,0.07,1.2531252137081845,393
30,35,0.8,0.5,1.2,2.0,7,0.07,1.2528049417732574,261
30,30,0.8,0.5,1.5,2.0,7,0.1,1.2523416394575775,276
30,30,0.8,0.5,1.5,2.0,3,0.07,1.2518104579515765,294
30,30,0.8,0.5,2.0,2.0,3,0.07,1.2518104579515765,294
20,35,0.8,0.8,1.2,2.0,3,0.05,1.2511491422977055,399
30,30,0.8,0.8,2.0,2.0,7,0.07,1.2510169019351267,273
25,30,0.8,0.8,2.0,1.0,3,0.1,1.2499579504554998,408
30,30,0.5,1.2,1.2,1.0,3,0.07,1.2492875220078945,381
30,30,0.5,1.2,2.0,1.0,3,0.07,1.2491979119977878,363
30,30,0.8,0.5,1.2,2.0,3,0.1,1.2488050562875663,294
25,35,0.8,0.8,2.0,1.0,3,0.1,1.2486119161850187,390
30,25,0.8,1.2,1.5,1.0,5,0.07,1.2479562858012123,369
30,30,0.5,1.2,1.2,1.0,3,0.1,1.2470689532447545,381
30,25,0.8,0.8,1.5,1.0,5,0.07,1.2444145140113323,375
20,35,0.8,0.8,2.0,1.0,7,0.05,1.2422500930637885,438
20,30,0.8,1.2,2.0,1.0,7,0.07,1.2411070737423104,453
20,30,0.8,0.5,1.2,2.0,3,0.05,1.2387587435059497,420
20,30,0.8,1.2,1.2,2.0,3,0.07,1.2379954260251531,414
25,30,0.8,0.5,2.0,1.0,3,0.1,1.2376814296735958,411
30,35,0.3,0.8,2.0,1.0,3,0.07,1.2371927947644241,348
30,35,0.8,0.8,2.0,2.0,7,0.05,1.236166246513453,255
30,35,0.8,0.8,1.2,2.0,7,0.05,1.23593825017564,258
20,30,0.8,0.8,2.0,1.0,7,0.05,1.2356999857440647,456
30,35,0.3,0.8,2.0,1.0,3,0.05,1.2354275229542329,348
30,30,0.3,1.2,1.2,1.0,3,0.07,1.2351281999430992,384
20,35,0.8,1.2,1.2,2.0,3,0.07,1.234721453125673,396
30,30,0.5,1.2,1.2,1.0,3,0.05,1.2344781875996218,381
25,30,0.8,1.2,1.5,1.0,7,0.1,1.2344347428808786,408
30,30,0.8,0.8,1.5,2.0,3,0.1,1.2344034286516068,291
30,30,0.8,0.8,2.0,2.0,3,0.1,1.2344034286516068,291
30,35,0.5,0.8,1.5,1.0,3,0.07,1.2328821879497538,357
30,30,0.3,1.2,1.2,1.0,3,0.1,1.2326719596679723,384
30,30,0.8,0.5,1.2,2.0,7,0.07,1.2326643933874741,279
30,25,0.8,0.5,1.5,1.0,5,0.1,1.2320770232166833,381
30,25,0.8,0.5,2.0,1.0,7,0.1,1.231998159246393,366
25,35,0.8,0.5,2.0,1.0,3,0.1,1.231569918001888,393
30,35,0.8,0.5,1.2,2.0,7,0.1,1.2311257142304362,261
30,30,0.8,0.5,2.0,2.0,7,0.07,1.2295985416219148,276
30,30,0.3,1.2,2.0,1.0,3,0.1,1.2289101352698601,363
30,35,0.5,0.8,1.5,1.0,3,0.1,1.228817362307337,357
20,35,0.8,0.5,1.2,2.0,3,0.05,1.2281367474657314,402
30,30,0.8,0.8,1.2,2.0,7,0.05,1.2272714885830338,276
20,30,0.8,0.8,2.0,2.0,3,0.05,1.2270020877128638,417
20,30,0.8,0.8,1.5,2.0,3,0.05,1.2270020877128638,417
25,30,0.8,0.8,1.2,1.0,3,0.05,1.2267275170725762,432
20,25,0.8,0.8,2.0,1.0,3,0.05,1.2261273088195475,507
20,35,0.8,0.5,2.0,1.0,7,0.05,1.225089164365323,441
30,35,0.8,0.5,2.0,2.0,7,0.1,1.2249607656039534,258
25,30,0.8,0.8,1.2,1.0,3,0.1,1.2238253225803668,432
25,35,0.8,0.8,1.5,1.0,3,0.1,1.2237740425940424,405
20,30,0.8,0.5,2.0,1.0,7,0.05,1.2229386565859874,459
30,35,0.3,0.8,1.5,1.0,3,0.07,1.2229379763541144,360
25,35,0.8,0.8,1.5,1.0,3,0.07,1.2219906633927935,405
20,30,0.8,1.2,1.5,1.0,5,0.07,1.2219811108744212,477
30,30,0.8,0.8,1.2,2.0,7,0.1,1.2214988929428248,276
25,30,0.8,0.8,1.2,1.0,3,0.07,1.2213206089858162,432
30,30,0.5,0.8,1.5,1.0,3,0.07,1.2212324370877328,375
30,30,0.5,0.8,1.5,1.0,3,0.1,1.2211782630998793,375
30,30,0.8,0.8,2.0,2.0,7,0.05,1.2209805377176766,273
30,35,0.5,0.8,1.5,1.0,3,0.05,1.220624636596395,357
20,35,0.8,0.8,1.5,2.0,3,0.05,1.2205662089937408,399
20,35,0.8,0.8,2.0,2.0,3,0.05,1.2205662089937408,399
30,35,0.3,0.8,1.5,1.0,3,0.1,1.2188688145413213,360
30,25,0.8,0.5,2.0,1.0,7,0.07,1.218751246147385,366
30,35,0.5,0.8,2.0,1.0,3,0.07,1.2154065427283682,348
30,25,0.8,1.2,2.0,1.0,7,0.05,1.2150443309831191,354
20,25,0.8,1.2,2.0,1.0,3,0.05,1.2144764547750388,501
30,30,0.3,1.2,1.2,1.0,3,0.05,1.214437203777714,384
25,30,0.8,0.5,1.2,1.0,3,0.05,1.2142600576290463,435
30,35,0.5,0.8,2.0,1.0,3,0.05,1.2135240381543437,348
25,35,0.8,0.8,1.5,1.0,3,0.05,1.2134816168547842,405
25,30,0.8,0.5,1.2,1.0,3,0.1,1.2115913511546743,435
20,30,0.8,0.5,1.5,2.0,3,0.05,1.2113029554163919,420
20,30,0.8,0.5,2.0,2.0,3,0.05,1.2113029554163919,420
30,30,0.3,0.8,1.5,1.0,3,0.07,1.2112882254920936,378
30,35,0.5,0.8,1.2,1.0,3,0.1,1.2112720113426554,366
30,25,0.8,0.8,2.0,1.0,7,0.05,1.2112712277029418,360
30,30,0.3,0.8,1.5,1.0,3,0.1,1.211229715333864,378
30,35,0.3,0.8,2.0,1.0,3,0.1,1.210385062126838,348
30,30,0.8,0.5,2.0,2.0,3,0.1,1.2103676922397597,294
30,30,0.8,0.5,1.5,2.0,3,0.1,1.2103676922397597,294
30,25,0.8,1.2,1.2,1.0,3,0.07,1.209860020367801,387
25,30,0.8,0.5,1.2,1.0,3,0.07,1.208888383820369,435
25,35,0.8,0.8,1.2,1.0,3,0.1,1.2087869421307402,414
30,30,0.5,1.2,2.0,1.0,3,0.1,1.2079648486392267,363
30,30,0.8,0.8,2.0,2.0,7,0.1,1.2075241053736936,273
30,25,0.8,1.2,1.2,1.0,3,0.1,1.20705696084436,387
30,35,0.5,0.8,1.2,1.0,3,0.07,1.206435736364459,366
30,30,0.8,0.5,1.2,2.0,7,0.05,1.2052340193748081,279
25,35,0.8,0.5,1.5,1.0,3,0.1,1.205200059372505,408
30,35,0.3,0.8,1.5,1.0,3,0.05,1.2051273980544766,360
30,25,0.8,0.5,1.2,1.0,3,0.07,1.2050343448125191,399
20,30,0.8,1.2,1.5,1.0,5,0.05,1.2040322255466989,477
20,30,0.8,1.2,2.0,2.0,3,0.07,1.2038683390526443,414
20,30,0.8,1.2,1.5,2.0,3,0.07,1.2038683390526443,414
25,35,0.8,0.5,1.5,1.0,3,0.07,1.2034265732817744,408
30,35,0.3,0.5,2.0,1.0,3,0.07,1.2029466577483734,351
30,35,0.3,0.8,1.2,1.0,3,0.1,1.2028744085445873,369
30,30,0.5,0.8,1.5,1.0,3,0.05,1.202295385676742,375
30,35,0.3,0.5,2.0,1.0,3,0.05,1.201682735123947,351
30,25,0.8,0.5,1.2,1.0,3,0.1,1.2012912716109585,399
30,35,0.8,0.5,2.0,2.0,7,0.05,1.201094505435105,258
25,35,0.8,0.8,1.2,1.0,3,0.05,1.200968338428131,414
30,30,0.8,0.5,2.0,2.0,7,0.05,1.1996734976669132,276
30,30,0.8,0.5,1.2,2.0,7,0.1,1.1996705368535248,279
30,35,0.8,0.5,1.2,2.0,7,0.05,1.1996340272183355,261
25,35,0.8,0.8,1.2,1.0,3,0.07,1.1991808018146577,414
20,35,0.8,0.8,2.0,1.0,7,0.07,1.1989536614112495,438
30,35,0.3,0.8,1.2,1.0,3,0.07,1.1982679594873709,369
20,35,0.8,0.5,2.0,2.0,3,0.05,1.1980726144494795,402
20,35,0.8,0.5,1.5,2.0,3,0.05,1.1980726144494795,402
20,30,0.8,1.2,1.5,1.0,5,0.1,1.1974762694188543,477
20,35,0.8,1.2,1.5,2.0,3,0.07,1.1972327837012986,396
20,35,0.8,1.2,2.0,2.0,3,0.07,1.1972327837012986,396
30,30,0.5,0.5,1.5,1.0,3,0.1,1.196614576898738,378
30,30,0.5,0.5,1.5,1.0,3,0.07,1.1964007570509305,378
20,35,0.8,1.2,2.0,1.0,7,0.1,1.1956678717100695,435
25,35,0.8,0.5,1.5,1.0,3,0.05,1.1951068873571618,408
20,35,0.8,1.2,1.5,2.0,7,0.05,1.1944699033567414,366
30,35,0.5,0.5,1.5,1.0,3,0.07,1.194283048994933,360
30,30,0.5,1.2,1.5,1.0,7,0.1,1.19270681375768,363
25,35,0.8,0.5,1.2,1.0,3,0.1,1.1916420063493303,417
30,25,0.8,1.2,1.2,1.0,3,0.05,1.1914105520404403,387
30,35,0.5,0.5,1.5,1.0,3,0.1,1.1903293057278228,360
25,30,0.8,1.2,1.5,1.0,7,0.07,1.1902859542001656,408
30,30,0.3,0.8,2.0,1.0,3,0.05,1.1896868958337419,366
30,25,0.8,0.5,1.2,1.0,3,0.05,1.189521861589147,399
30,35,0.5,0.8,2.0,1.0,3,0.1,1.1883250456407362,348
30,35,0.5,0.8,1.2,1.0,3,0.05,1.1878672111812214,366
30,30,0.3,0.8,1.5,1.0,3,0.05,1.1867981471348235,378
30,30,0.3,0.5,1.5,1.0,3,0.1,1.1866660291327222,381
30,30,0.3,0.5,1.5,1.0,3,0.07,1.1864565454552911,381
30,30,0.8,0.5,2.0,2.0,7,0.1,1.1864345075753249,276
20,30,0.8,0.8,2.0,1.0,7,0.07,1.1864186045618916,456
30,25,0.8,0.5,1.5,1.0,5,0.07,1.185605318264266,381
30,35,0.3,0.5,1.5,1.0,3,0.07,1.1843388373992938,363
25,35,0.8,0.5,1.2,1.0,3,0.05,1.1837825430472586,417
20,35,0.8,0.5,2.0,1.0,7,0.07,1.1824355748210267,441
30,35,0.5,0.5,1.5,1.0,3,0.05,1.18241107596969,360
20,30,0.8,1.2,1.5,2.0,7,0.05,1.182186481313838,384
25,35,0.8,0.5,1.2,1.0,3,0.07,1.1819309355865522,417
30,35,0.5,1.2,1.5,1.0,7,0.1,1.1819065819299668,345
30,35,0.5,0.5,2.0,1.0,3,0.07,1.1811604057123177,351
30,35,0.3,0.5,1.5,1.0,3,0.1,1.180380757961807,363
30,35,0.5,0.5,2.0,1.0,3,0.05,1.179779250324058,351
30,30,0.3,0.8,2.0,1.0,3,0.07,1.179329800581305,366
20,35,0.8,1.2,1.5,1.0,5,0.07,1.1779827235110691,459
30,30,0.5,0.5,1.5,1.0,3,0.05,1.177598112413525,378
25,35,0.8,1.2,1.5,1.0,7,0.1,1.176851115492781,390
30,35,0.3,0.5,2.0,1.0,3,0.1,1.1765788163900448,351
30,35,0.5,0.5,1.2,1.0,3,0.1,1.1764844590828551,369
20,30,0.8,1.2,2.0,1.0,7,0.1,1.1748878862784276,453
20,25,0.8,1.2,2.0,1.0,3,0.07,1.1748582411009751,501
20,30,0.8,0.5,2.0,1.0,7,0.07,1.1741476927844723,459
30,35,0.3,0.8,1.2,1.0,3,0.05,1.1739255928764953,369
30,35,0.8,1.2,1.2,2.0,5,0.07,1.1738432954465137,258
20,30,0.8,1.2,1.2,1.0,7,0.07,1.1734873229110607,492
20,30,0.8,1.2,1.2,1.0,5,0.07,1.1734873229110607,492
20,25,0.8,0.5,2.0,1.0,3,0.05,1.173055643807223,513
20,25,0.8,0.8,2.0,1.0,3,0.07,1.171875194399682,507
30,35,0.5,0.5,1.2,1.0,3,0.07,1.1713582101966828,369
20,30,0.8,0.8,1.5,1.0,5,0.07,1.1692926387014537,480
20,30,0.8,1.2,1.2,1.0,7,0.1,1.1682331754237034,492
20,30,0.8,1.2,1.2,1.0,5,0.1,1.1682331754237034,492
30,35,0.3,0.5,1.2,1.0,3,0.1,1.168086856284787,372
30,30,0.5,0.8,2.0,1.0,3,0.05,1.1677834110338527,366
30,30,0.3,1.2,1.5,1.0,7,0.1,1.1677626411351303,366
30,30,0.3,0.5,2.0,1.0,3,0.05,1.167523925558701,369
30,35,0.3,0.5,1.5,1.0,3,0.05,1.1669138374277714,363
25,30,0.8,0.8,1.5,1.0,7,0.1,1.16363227426265,411
30,35,0.3,0.5,1.2,1.0,3,0.07,1.1631904333195946,372
20,35,0.8,1.2,1.5,1.0,5,0.05,1.1629462162558588,459
30,35,0.8,1.2,1.2,2.0,5,0.1,1.1628995500238481,258
30,30,0.3,0.5,1.5,1.0,3,0.05,1.1621008738716065,381
20,30,0.8,0.8,1.2,2.0,3,0.07,1.1617111487098462,417
20,35,0.8,0.8,1.2,2.0,3,0.07,1.1584371758103662,399
20,30,0.8,0.5,1.5,1.0,5,0.07,1.157543951877982,483
30,30,0.5,0.8,2.0,1.0,3,0.07,1.1575435485452497,366
30,30,0.3,0.5,2.0,1.0,3,0.07,1.1569737870183323,369
30,35,0.3,1.2,1.5,1.0,7,0.1,1.1569624093074171,348
20,35,0.8,1.2,1.2,1.0,5,0.1,1.156120156207038,474
20,35,0.8,1.2,1.2,1.0,7,0.1,1.156120156207038,474
30,30,0.5,0.8,1.2,1.0,3,0.07,1.1560179614600121,384
20,35,0.8,1.2,1.2,1.0,7,0.07,1.1549371237566417,474
20,35,0.8,1.2,1.2,1.0,5,0.07,1.1549371237566417,474
30,35,0.5,0.5,2.0,1.0,3,0.1,1.1545187999039432,351
30,30,0.5,0.8,1.2,1.0,3,0.1,1.1537915471058653,384
30,35,0.5,0.5,1.2,1.0,3,0.05,1.1529303108581144,369
30,25,0.8,0.5,2.0,1.0,7,0.05,1.1522336867775886,366
20,30,0.8,0.8,1.5,1.0,5,0.05,1.151264306415414,480
25,30,0.8,0.5,1.5,1.0,7,0.1,1.1507768320358571,414
30,30,0.5,1.2,1.5,1.0,7,0.07,1.150441029597729,363
20,35,0.8,1.2,1.5,1.0,5,0.1,1.1492602958735625,459
30,30,0.3,0.8,1.2,1.0,3,0.07,1.1478501845829239,387
20,30,0.8,0.5,1.2,2.0,3,0.07,1.1464478165715752,420
20,30,0.8,0.8,1.5,1.0,5,0.1,1.1460371308726176,480
30,30,0.5,0.5,2.0,1.0,3,0.05,1.1456204407588122,369
20,30,0.8,1.2,1.2,1.0,7,0.05,1.1455290197227597,492
20,30,0.8,1.2,1.2,1.0,5,0.05,1.1455290197227597,492
30,30,0.3,0.8,1.2,1.0,3,0.1,1.1453939443077972,387
20,35,0.8,1.2,2.0,2.0,7,0.05,1.144315034461763,366
20,35,0.8,1.2,1.2,2.0,7,0.05,1.1437193076059662,369
20,35,0.8,0.8,2.0,1.0,7,0.1,1.1422832204604165,438
30,30,0.5,0.8,1.2,1.0,3,0.05,1.1411597281067876,384
30,35,0.5,1.2,1.5,1.0,7,0.07,1.14066711248055,345
30,25,0.8,0.8,1.5,1.0,5,0.05,1.1401554268673069,375
30,30,0.3,0.8,2.0,1.0,3,0.1,1.1396736327618084,366
20,30,0.8,0.5,1.5,1.0,5,0.05,1.1392690166457622,483
30,35,0.3,0.5,1.2,1.0,3,0.05,1.138988692553388,372
20,30,0.8,1.2,1.2,2.0,7,0.05,1.1377208325285575,387
20,35,0.8,0.5,1.2,2.0,3,0.07,1.1367205126626558,402
30,30,0.5,0.5,2.0,1.0,3,0.07,1.1351875349822766,369
30,30,0.8,1.2,1.2,2.0,5,0.07,1.13518521358329,276
20,35,0.8,1.2,1.5,2.0,7,0.07,1.135047678895476,366
20,30,0.8,1.2,2.0,2.0,7,0.05,1.1345661657940693,384
20,30,0.8,0.5,1.5,1.0,5,0.1,1.1342888304820302,483
30,30,0.5,0.5,1.2,1.0,3,0.07,1.1331579880250948,387
25,35,0.8,1.2,1.5,1.0,7,0.07,1.1328077094494695,390
20,35,0.8,0.8,1.5,2.0,7,0.05,1.131839723090272,369
30,30,0.5,0.5,1.2,1.0,3,0.1,1.1313300465883047,387
20,35,0.8,1.2,1.2,2.0,3,0.1,1.1294015787747682,396
20,30,0.8,0.8,1.5,2.0,3,0.07,1.1275840617373376,417
20,30,0.8,0.8,2.0,2.0,3,0.07,1.1275840617373376,417
30,30,0.3,0.8,1.2,1.0,3,0.05,1.127218109802061,387
20,35,0.8,0.5,2.0,1.0,7,0.1,1.1257579064194763,441
30,30,0.3,1.2,1.5,1.0,7,0.07,1.125468984145772,366
30,25,0.8,1.2,1.5,1.0,5,0.05,1.1253787958597556,369
20,35,0.8,0.8,1.5,1.0,5,0.07,1.1252942513381017,462
30,30,0.3,0.5,1.2,1.0,3,0.07,1.1249902111480066,390
20,30,0.8,1.2,1.2,2.0,3,0.1,1.123365669611066,414
30,30,0.3,0.5,1.2,1.0,3,0.1,1.1229324437902366,390
20,35,0.8,1.2,1.2,1.0,7,0.05,1.1228210219682169,474
20,35,0.8,1.2,1.2,1.0,5,0.05,1.1228210219682169,474
20,30,0.8,0.8,2.0,1.0,7,0.1,1.1215032350287748,456
20,35,0.8,0.8,1.5,2.0,3,0.07,1.1209485063859919,399
20,35,0.8,0.8,2.0,2.0,3,0.07,1.1209485063859919,399
20,25,0.8,0.5,2.0,1.0,3,0.07,1.1202781646308442,513
20,30,0.8,0.8,1.5,2.0,7,0.05,1.1195563010473686,387
20,30,0.8,0.8,1.2,1.0,5,0.07,1.11951006197074,495
20,30,0.8,0.8,1.2,1.0,7,0.07,1.11951006197074,495
25,30,0.8,0.8,1.5,1.0,7,0.07,1.1186348418237684,411
20,25,0.8,1.2,2.0,1.0,3,0.1,1.1182812843667058,501
30,30,0.5,0.5,1.2,1.0,3,0.05,1.1182705580886225,387
30,30,0.3,0.5,2.0,1.0,3,0.1,1.1177739026030875,369
30,30,0.5,0.8,2.0,1.0,3,0.1,1.1176136162757067,366
20,30,0.8,1.2,1.5,2.0,7,0.07,1.117080354208888,384
30,35,0.3,1.2,1.5,1.0,7,0.07,1.115695067028593,348
20,30,0.8,0.8,1.2,1.0,5,0.1,1.1149488170179451,495
20,30,0.8,0.8,1.2,1.0,7,0.1,1.1149488170179451,495
30,30,0.5,0.8,1.5,1.0,7,0.1,1.113281858411533,366
20,30,0.8,0.5,1.5,2.0,3,0.07,1.1126982736380235,420
20,30,0.8,0.5,2.0,2.0,3,0.07,1.1126982736380235,420
20,35,0.8,0.5,1.5,2.0,7,0.05,1.1112817041532745,372
25,30,0.8,1.2,1.5,1.0,7,0.05,1.1111042314137731,408
30,35,0.8,1.2,1.2,2.0,5,0.05,1.1109498909920985,258
20,35,0.8,0.8,1.5,1.0,5,0.05,1.110178297124574,462
20,35,0.8,0.5,1.5,1.0,5,0.07,1.109668209144287,465
20,35,0.8,1.2,2.0,1.0,5,0.05,1.1096170090237827,438
20,30,0.8,0.5,2.0,1.0,7,0.1,1.1092661422488608,459
20,30,0.8,0.5,1.2,1.0,7,0.07,1.109051964297967,498
20,30,0.8,0.5,1.2,1.0,5,0.07,1.109051964297967,498
30,30,0.8,1.2,1.2,2.0,5,0.1,1.1086418421153128,276
20,30,0.8,1.2,2.0,1.0,5,0.05,1.1064234969595705,456
25,30,0.8,0.5,1.5,1.0,7,0.07,1.1060798601958182,414
25,35,0.8,0.8,1.5,1.0,7,0.1,1.106048646874552,393
20,30,0.8,0.5,1.5,2.0,7,0.05,1.1052241324601169,390
20,30,0.8,0.5,1.2,1.0,5,0.1,1.104401198413867,498
20,30,0.8,0.5,1.2,1.0,7,0.1,1.104401198413867,498
30,30,0.3,0.5,1.2,1.0,3,0.05,1.1043289397838965,390
20,25,0.8,0.8,2.0,1.0,3,0.1,1.1033375482676278,507
20,35,0.8,0.8,1.2,1.0,7,0.1,1.1028357978012797,477
20,35,0.8,0.8,1.2,1.0,5,0.1,1.1028357978012797,477
30,35,0.5,0.8,1.5,1.0,7,0.1,1.1024816265838195,348
20,35,0.8,0.8,1.2,1.0,5,0.07,1.100959862816321,477
20,35,0.8,0.8,1.2,1.0,7,0.07,1.100959862816321,477
20,35,0.8,0.5,1.5,2.0,3,0.07,1.0997460015576483,402
20,35,0.8,0.5,2.0,2.0,3,0.07,1.0997460015576483,402
20,35,0.8,0.8,1.5,1.0,5,0.1,1.0978211573273258,462
30,30,0.5,0.5,2.0,1.0,3,0.1,1.0957138861169857,369
30,30,0.8,1.2,1.2,2.0,5,0.05,1.0952610864910963,276
20,35,0.8,0.5,1.5,1.0,5,0.05,1.0942516806073646,465
20,35,0.8,1.2,2.0,2.0,3,0.1,1.0936198060880675,396
20,35,0.8,1.2,1.5,2.0,3,0.1,1.0936198060880675,396
30,35,0.8,1.2,1.5,2.0,5,0.07,1.0927978043929478,258
30,35,0.8,1.2,2.0,2.0,5,0.07,1.0927978043929478,258
30,30,0.5,0.5,1.5,1.0,7,0.1,1.0924285758804309,369
20,30,0.8,0.8,1.2,1.0,5,0.05,1.0914704052522395,495
20,30,0.8,0.8,1.2,1.0,7,0.05,1.0914704052522395,495
20,30,0.8,1.2,2.0,2.0,3,0.1,1.090575803381249,414
20,30,0.8,1.2,1.5,2.0,3,0.1,1.090575803381249,414
30,30,0.3,0.8,1.5,1.0,7,0.1,1.0889607727942077,369
20,35,0.8,0.5,1.2,1.0,7,0.1,1.0888032154357001,480
20,35,0.8,0.5,1.2,1.0,5,0.1,1.0888032154357001,480
25,35,0.8,0.5,1.5,1.0,7,0.1,1.0882946030455334,396
20,35,0.8,0.5,1.2,1.0,7,0.07,1.0871350255714975,480
20,35,0.8,0.5,1.2,1.0,5,0.07,1.0871350255714975,480
20,35,0.8,1.2,2.0,2.0,7,0.07,1.0866707825010278,366
20,35,0.8,0.8,2.0,2.0,7,0.05,1.0823212925254604,369
20,35,0.8,0.5,1.5,1.0,5,0.1,1.0821515624740337,465
20,30,0.8,0.5,1.2,1.0,7,0.05,1.080761483631797,498
20,30,0.8,0.5,1.2,1.0,5,0.05,1.080761483631797,498
20,35,0.8,1.2,1.2,2.0,7,0.07,1.0803026892351506,369
30,25,0.8,0.5,1.5,1.0,5,0.05,1.0800897431159817,381
20,35,0.8,0.8,1.2,2.0,7,0.05,1.0796371414269619,372
30,35,0.8,1.2,1.5,2.0,5,0.1,1.0790878242257327,258
30,35,0.8,1.2,2.0,2.0,5,0.1,1.0790878242257327,258
30,35,0.3,0.8,1.5,1.0,7,0.1,1.0781605409664945,351
20,30,0.8,0.8,1.2,2.0,7,0.05,1.0736386663495534,390
20,35,0.8,0.8,1.5,2.0,7,0.07,1.0735256367717478,369
20,30,0.8,0.8,2.0,2.0,7,0.05,1.0725724238577667,387
20,30,0.8,1.2,2.0,2.0,7,0.07,1.0712713074328977,384
30,35,0.5,0.5,1.5,1.0,7,0.1,1.0709964658745212,351
